idCaso;IdMotivo;Motivo
12283;29;Programas de subsidios y otros beneficios (diseño, montos, criterios de acceso, beneficiarios)
12283;13;La información no está disponible en forma permanente
12283;19;Facultades, funciones y atribuciones de unidades internas
12283;21;Personal y sus remuneraciones
12283;20;Entidades en que el organismo tiene participación, representación e intervención
12283;18;Organigrama
12284;11;Oposición de un tercero
12284;4;Otras
12285;1;Respuesta negativa a la solicitud de información
12285;9;La información no existe
12285;5;Seguridad nacional
12286;2;No recibió respuesta a su solicitud
12287;1;Respuesta negativa a la solicitud de información
12287;12;Otras
12288;12;Otras
12288;1;Respuesta negativa a la solicitud de información
12289;2;No recibió respuesta a su solicitud
12290;2;No recibió respuesta a su solicitud
12291;2;No recibió respuesta a su solicitud
12292;2;No recibió respuesta a su solicitud
12293;2;No recibió respuesta a su solicitud
12294;4;Otras
12295;3;La información entregada no corresponde a la solicitada
12295;1;Respuesta negativa a la solicitud de información
12295;6;Debido funcionamiento del órgano/servicio
12296;12;Otras
12296;2;No recibió respuesta a su solicitud
12297;2;No recibió respuesta a su solicitud
12298;2;No recibió respuesta a su solicitud
12299;3;La información entregada no corresponde a la solicitada
12299;12;Otras
12300;12;Otras
12300;4;Otras
12301;1;Respuesta negativa a la solicitud de información
12301;6;Debido funcionamiento del órgano/servicio
12302;3;La información entregada no corresponde a la solicitada
12303;2;No recibió respuesta a su solicitud
12304;21;Personal y sus remuneraciones
12304;17;Otros
12305;3;La información entregada no corresponde a la solicitada
12306;1;Respuesta negativa a la solicitud de información
12306;11;Oposición de un tercero
12307;2;No recibió respuesta a su solicitud
12308;1;Respuesta negativa a la solicitud de información
12308;12;Otras
12309;12;Otras
12309;1;Respuesta negativa a la solicitud de información
12310;1;Respuesta negativa a la solicitud de información
12310;12;Otras
12311;4;Otras
12311;10;La información solicitada está en posesión de otro órgano o servicio
12312;2;No recibió respuesta a su solicitud
12313;4;Otras
12314;3;La información entregada no corresponde a la solicitada
12315;2;No recibió respuesta a su solicitud
12316;4;Otras
12316;12;Otras
12317;4;Otras
12317;11;Oposición de un tercero
12318;8;No se encuentra la información
12318;4;Otras
12319;3;La información entregada no corresponde a la solicitada
12320;1;Respuesta negativa a la solicitud de información
12320;12;Otras
12321;1;Respuesta negativa a la solicitud de información
12321;10;La información solicitada está en posesión de otro órgano o servicio
12322;2;No recibió respuesta a su solicitud
12323;2;No recibió respuesta a su solicitud
12324;2;No recibió respuesta a su solicitud
12325;4;Otras
12326;4;Otras
12326;1;Respuesta negativa a la solicitud de información
12326;8;No se encuentra la información
12326;9;La información no existe
12326;12;Otras
12327;12;Otras
12327;9;La información no existe
12327;8;No se encuentra la información
12327;1;Respuesta negativa a la solicitud de información
12327;4;Otras
12328;1;Respuesta negativa a la solicitud de información
12328;3;La información entregada no corresponde a la solicitada
12328;12;Otras
12329;12;Otras
12329;4;Otras
12330;3;La información entregada no corresponde a la solicitada
12330;12;Otras
12331;2;No recibió respuesta a su solicitud
12332;4;Otras
12332;12;Otras
12333;2;No recibió respuesta a su solicitud
12334;16;La información está desactualizada
12334;23;Actos y resoluciones con efectos sobre terceros
12334;17;Otros
12334;13;La información no está disponible en forma permanente
12335;2;No recibió respuesta a su solicitud
12336;3;La información entregada no corresponde a la solicitada
12337;2;No recibió respuesta a su solicitud
12338;3;La información entregada no corresponde a la solicitada
12339;1;Respuesta negativa a la solicitud de información
12339;11;Oposición de un tercero
12339;12;Otras
12340;17;Otros
12340;30;Otros
12341;2;No recibió respuesta a su solicitud
12342;1;Respuesta negativa a la solicitud de información
12342;12;Otras
12343;3;La información entregada no corresponde a la solicitada
12344;4;Otras
12345;4;Otras
12345;8;No se encuentra la información
12346;11;Oposición de un tercero
12346;1;Respuesta negativa a la solicitud de información
12347;1;Respuesta negativa a la solicitud de información
12347;12;Otras
12348;2;No recibió respuesta a su solicitud
12349;1;Respuesta negativa a la solicitud de información
12349;12;Otras
12350;6;Debido funcionamiento del órgano/servicio
12350;7;Interés nacional
12350;1;Respuesta negativa a la solicitud de información
12351;2;No recibió respuesta a su solicitud
12352;2;No recibió respuesta a su solicitud
12353;1;Respuesta negativa a la solicitud de información
12353;12;Otras
12354;14;El acceso a la información no es expedito
12354;13;La información no está disponible en forma permanente
12354;17;Otros
12354;19;Facultades, funciones y atribuciones de unidades internas
12355;12;Otras
12355;1;Respuesta negativa a la solicitud de información
12355;3;La información entregada no corresponde a la solicitada
12356;4;Otras
12357;1;Respuesta negativa a la solicitud de información
12357;12;Otras
12358;12;Otras
12358;4;Otras
12359;2;No recibió respuesta a su solicitud
12360;23;Actos y resoluciones con efectos sobre terceros
12360;13;La información no está disponible en forma permanente
12361;1;Respuesta negativa a la solicitud de información
12362;2;No recibió respuesta a su solicitud
12363;4;Otras
12363;8;No se encuentra la información
12364;10;La información solicitada está en posesión de otro órgano o servicio
12364;4;Otras
12364;3;La información entregada no corresponde a la solicitada
12364;6;Debido funcionamiento del órgano/servicio
12365;12;Otras
12365;1;Respuesta negativa a la solicitud de información
12366;2;No recibió respuesta a su solicitud
12367;14;El acceso a la información no es expedito
12367;19;Facultades, funciones y atribuciones de unidades internas
12368;1;Respuesta negativa a la solicitud de información
12368;9;La información no existe
12369;2;No recibió respuesta a su solicitud
12370;2;No recibió respuesta a su solicitud
12371;4;Otras
12371;12;Otras
12372;2;No recibió respuesta a su solicitud
12373;3;La información entregada no corresponde a la solicitada
12374;30;Otros
12374;15;La información es incompleta
12375;2;No recibió respuesta a su solicitud
12376;1;Respuesta negativa a la solicitud de información
12376;8;No se encuentra la información
12377;4;Otras
12377;12;Otras
12378;23;Actos y resoluciones con efectos sobre terceros
12378;17;Otros
12379;2;No recibió respuesta a su solicitud
12380;2;No recibió respuesta a su solicitud
12380;17;Otros
12380;23;Actos y resoluciones con efectos sobre terceros
12380;22;Marco normativo aplicable
12381;2;No recibió respuesta a su solicitud
12382;2;No recibió respuesta a su solicitud
12383;1;Respuesta negativa a la solicitud de información
12383;12;Otras
12384;1;Respuesta negativa a la solicitud de información
12384;11;Oposición de un tercero
12385;30;Otros
12385;13;La información no está disponible en forma permanente
12386;12;Otras
12386;2;No recibió respuesta a su solicitud
12387;2;No recibió respuesta a su solicitud
12388;3;La información entregada no corresponde a la solicitada
12388;12;Otras
12389;1;Respuesta negativa a la solicitud de información
12389;10;La información solicitada está en posesión de otro órgano o servicio
12390;2;No recibió respuesta a su solicitud
12391;2;No recibió respuesta a su solicitud
12392;2;No recibió respuesta a su solicitud
12393;3;La información entregada no corresponde a la solicitada
12394;3;La información entregada no corresponde a la solicitada
12394;4;Otras
12394;12;Otras
12395;2;No recibió respuesta a su solicitud
12396;4;Otras
12396;9;La información no existe
12397;1;Respuesta negativa a la solicitud de información
12397;5;Seguridad nacional
12398;16;La información está desactualizada
12398;23;Actos y resoluciones con efectos sobre terceros
12398;30;Otros
12399;2;No recibió respuesta a su solicitud
12400;3;La información entregada no corresponde a la solicitada
12401;1;Respuesta negativa a la solicitud de información
12401;12;Otras
12402;2;No recibió respuesta a su solicitud
12403;30;Otros
12403;17;Otros
12404;17;Otros
12404;30;Otros
12405;3;La información entregada no corresponde a la solicitada
12406;4;Otras
12406;12;Otras
12407;4;Otras
12408;4;Otras
12409;2;No recibió respuesta a su solicitud
12410;3;La información entregada no corresponde a la solicitada
12410;12;Otras
12411;12;Otras
12411;1;Respuesta negativa a la solicitud de información
12412;1;Respuesta negativa a la solicitud de información
12412;12;Otras
12413;12;Otras
12413;4;Otras
12414;14;El acceso a la información no es expedito
12414;26;Contrataciones
12414;27;Transferencias de fondos públicos
12414;13;La información no está disponible en forma permanente
12415;21;Personal y sus remuneraciones
12415;15;La información es incompleta
12416;2;No recibió respuesta a su solicitud
12417;2;No recibió respuesta a su solicitud
12418;1;Respuesta negativa a la solicitud de información
12419;3;La información entregada no corresponde a la solicitada
12419;4;Otras
12420;4;Otras
12420;12;Otras
12421;2;No recibió respuesta a su solicitud
12422;1;Respuesta negativa a la solicitud de información
12422;6;Debido funcionamiento del órgano/servicio
12423;4;Otras
12423;10;La información solicitada está en posesión de otro órgano o servicio
12424;4;Otras
12424;1;Respuesta negativa a la solicitud de información
12424;3;La información entregada no corresponde a la solicitada
12424;12;Otras
12425;2;No recibió respuesta a su solicitud
12426;2;No recibió respuesta a su solicitud
12427;30;Otros
12427;15;La información es incompleta
12427;14;El acceso a la información no es expedito
12427;13;La información no está disponible en forma permanente
12427;20;Entidades en que el organismo tiene participación, representación e intervención
12428;6;Debido funcionamiento del órgano/servicio
12428;9;La información no existe
12428;8;No se encuentra la información
12428;1;Respuesta negativa a la solicitud de información
12429;3;La información entregada no corresponde a la solicitada
12429;4;Otras
12429;12;Otras
12430;2;No recibió respuesta a su solicitud
12431;3;La información entregada no corresponde a la solicitada
12432;3;La información entregada no corresponde a la solicitada
12432;12;Otras
12433;2;No recibió respuesta a su solicitud
12434;2;No recibió respuesta a su solicitud
12435;2;No recibió respuesta a su solicitud
12436;23;Actos y resoluciones con efectos sobre terceros
12436;17;Otros
12437;12;Otras
12437;1;Respuesta negativa a la solicitud de información
12438;4;Otras
12438;12;Otras
12439;23;Actos y resoluciones con efectos sobre terceros
12439;17;Otros
12440;12;Otras
12440;1;Respuesta negativa a la solicitud de información
12441;2;No recibió respuesta a su solicitud
12442;3;La información entregada no corresponde a la solicitada
12442;4;Otras
12443;3;La información entregada no corresponde a la solicitada
12443;8;No se encuentra la información
12444;2;No recibió respuesta a su solicitud
12445;1;Respuesta negativa a la solicitud de información
12445;6;Debido funcionamiento del órgano/servicio
12446;2;No recibió respuesta a su solicitud
